funder-1  | 2025-04-16T11:42:14.548341456Z Error: error sending request for url (http://eth-node:8545/)
bundler-1         | 2025-04-16T11:45:49.162251499Z     }
bundler-1         | 2025-04-16T11:45:49.162255477Z [11:45:48.949] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:49.162258943Z     reqId: "req-lm"
bundler-1         | 2025-04-16T11:45:49.162260997Z     body: {
bundler-1         | 2025-04-16T11:45:49.162262961Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:49.162265024Z       "id": 776,
bundler-1         | 2025-04-16T11:45:49.162267058Z       "result": "ok"
bundler-1         | 2025-04-16T11:45:49.162269102Z     }
bundler-1         | 2025-04-16T11:45:49.162271106Z [11:45:48.992] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:49.162273250Z     reqId: "req-ln"
bundler-1         | 2025-04-16T11:45:49.162275314Z     method: "POST"
bundler-1         | 2025-04-16T11:45:49.162277338Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:49.162279321Z     body: {
bundler-1         | 2025-04-16T11:45:49.162281285Z       "method": "eth_sendUserOperation",
bundler-1         | 2025-04-16T11:45:49.162283399Z       "id": 777,
bundler-1         | 2025-04-16T11:45:49.162285393Z       "params": [
bundler-1         | 2025-04-16T11:45:49.162287457Z         {
bundler-1         | 2025-04-16T11:45:49.162289460Z           "sender": "0x27994722fC20e9B1CB76bf3Fb56fBe7739c22f1A",
bundler-1         | 2025-04-16T11:45:49.162291654Z           "nonce": "0x0",
bundler-1         | 2025-04-16T11:45:49.162293698Z           "callData": "0x",
bundler-1         | 2025-04-16T11:45:49.162295812Z           "callGasLimit": "0x493e0",
bundler-1         | 2025-04-16T11:45:49.162297966Z           "verificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:45:49.162300090Z           "preVerificationGas": "0x493e0",
bundler-1         | 2025-04-16T11:45:49.162302184Z           "maxFeePerGas": "0xee6b2800",
bundler-1         | 2025-04-16T11:45:49.162304258Z           "maxPriorityFeePerGas": "0xb2d05e00",
bundler-1         | 2025-04-16T11:45:49.162306352Z           "signature": "0x4f524947494e"
bundler-1         | 2025-04-16T11:45:49.162308446Z         },
bundler-1         | 2025-04-16T11:45:49.162310419Z         "0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108"
bundler-1         | 2025-04-16T11:45:49.162312493Z       ],
bundler-1         | 2025-04-16T11:45:49.162314507Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:45:49.162316561Z     }
bundler-1         | 2025-04-16T11:45:49.162318564Z [11:45:48.992] [34mDEBUG[39m (1): [36mValidating user op before sending to mempool...[39m
bundler-1         | 2025-04-16T11:45:49.177922926Z [11:45:49.173] [31mERROR[39m (1): [36maccount uses banned opcode: ORIGIN[39m
bundler-1         | 2025-04-16T11:45:49.177972678Z     err: {
bundler-1         | 2025-04-16T11:45:49.177977498Z       "type": "RpcError",
bundler-1         | 2025-04-16T11:45:49.177981174Z       "message": "account uses banned opcode: ORIGIN",
bundler-1         | 2025-04-16T11:45:49.177984521Z       "stack":
bundler-1         | 2025-04-16T11:45:49.177987597Z           Error: account uses banned opcode: ORIGIN
bundler-1         | 2025-04-16T11:45:49.177991173Z               at file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:188:31
bundler-1         | 2025-04-16T11:45:49.178006141Z               at Array.forEach (<anonymous>)
bundler-1         | 2025-04-16T11:45:49.178010299Z               at SafeValidationService.validateOpcodesAndStake (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:186:38)
bundler-1         | 2025-04-16T11:45:49.178014046Z               at SafeValidationService.validateSafely (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:77:45)
bundler-1         | 2025-04-16T11:45:49.178018163Z               at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
bundler-1         | 2025-04-16T11:45:49.178021440Z               at async UserOpValidationService.simulateValidation (file:///usr/app/packages/executor/lib/services/UserOpValidation/service.js:32:16)
bundler-1         | 2025-04-16T11:45:49.178025607Z               at async Eth.sendUserOperation (file:///usr/app/packages/executor/lib/modules/eth.js:70:34)
bundler-1         | 2025-04-16T11:45:49.178029334Z               at async EthAPI.sendUserOperation (file:///usr/app/packages/api/lib/modules/eth.js:20:16)
bundler-1         | 2025-04-16T11:45:49.178032821Z               at async ApiApp.handleRpcRequest (file:///usr/app/packages/api/lib/app.js:201:30)
bundler-1         | 2025-04-16T11:45:49.178036277Z               at async Object.<anonymous> (file:///usr/app/packages/api/lib/app.js:41:28)
bundler-1         | 2025-04-16T11:45:49.178039914Z       "code": -32502
bundler-1         | 2025-04-16T11:45:49.178043040Z     }
bundler-1         | 2025-04-16T11:45:49.178590202Z [11:45:49.173] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:49.178598968Z     reqId: "req-ln"
bundler-1         | 2025-04-16T11:45:49.178602815Z     body: {
bundler-1         | 2025-04-16T11:45:49.178605991Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:49.178609407Z       "id": 777,
bundler-1         | 2025-04-16T11:45:49.178654361Z       "error": {
bundler-1         | 2025-04-16T11:45:49.178658309Z         "message": "account uses banned opcode: ORIGIN",
bundler-1         | 2025-04-16T11:45:49.178661875Z         "code": -32502
bundler-1         | 2025-04-16T11:45:49.178665722Z       }
bundler-1         | 2025-04-16T11:45:49.178669279Z     }
bundler-1         | 2025-04-16T11:45:49.178672776Z [11:45:49.176] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:49.178676753Z     reqId: "req-lo"
bundler-1         | 2025-04-16T11:45:49.178680199Z     method: "POST"
bundler-1         | 2025-04-16T11:45:49.178683806Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:49.178687102Z     body: {
bundler-1         | 2025-04-16T11:45:49.178690759Z       "method": "debug_bundler_clearState",
bundler-1         | 2025-04-16T11:45:49.178694486Z       "id": 778,
bundler-1         | 2025-04-16T11:45:49.178708492Z       "params": [],
bundler-1         | 2025-04-16T11:45:49.178711658Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:45:49.178714814Z     }
bundler-1         | 2025-04-16T11:45:49.178718120Z [11:45:49.177] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:49.178752995Z     reqId: "req-lo"
bundler-1         | 2025-04-16T11:45:49.178763254Z     body: {
bundler-1         | 2025-04-16T11:45:49.178766701Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:49.178769917Z       "id": 778,
bundler-1         | 2025-04-16T11:45:49.178773013Z       "result": "ok"
bundler-1         | 2025-04-16T11:45:49.178775988Z     }
bundler-1         | 2025-04-16T11:45:49.242695286Z [11:45:49.226] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:49.242747523Z     reqId: "req-lp"
bundler-1         | 2025-04-16T11:45:49.242757562Z     method: "POST"
bundler-1         | 2025-04-16T11:45:49.242762822Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:49.242766879Z     body: {
bundler-1         | 2025-04-16T11:45:49.242771288Z       "method": "eth_sendUserOperation",
bundler-1         | 2025-04-16T11:45:49.242775856Z       "id": 779,
bundler-1         | 2025-04-16T11:45:49.242779794Z       "params": [
bundler-1         | 2025-04-16T11:45:49.242784031Z         {
bundler-1         | 2025-04-16T11:45:49.242788450Z           "sender": "0x4C7fb48D9CeAB2798C5834103DC6a8A1c137aA42",
bundler-1         | 2025-04-16T11:45:49.242792678Z           "nonce": "0x0",
bundler-1         | 2025-04-16T11:45:49.242796956Z           "callData": "0x",
bundler-1         | 2025-04-16T11:45:49.242801094Z           "callGasLimit": "0x493e0",
bundler-1         | 2025-04-16T11:45:49.242805842Z           "verificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:45:49.242810060Z           "preVerificationGas": "0x493e0",
bundler-1         | 2025-04-16T11:45:49.242814428Z           "maxFeePerGas": "0xee6b2800",
bundler-1         | 2025-04-16T11:45:49.242818726Z           "maxPriorityFeePerGas": "0xb2d05e00",
bundler-1         | 2025-04-16T11:45:49.242823265Z           "signature": "0x43414c4c3a3e4f524947494e"
bundler-1         | 2025-04-16T11:45:49.242827432Z         },
bundler-1         | 2025-04-16T11:45:49.242831480Z         "0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108"
bundler-1         | 2025-04-16T11:45:49.242835988Z       ],
bundler-1         | 2025-04-16T11:45:49.242840447Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:45:49.242845266Z     }
bundler-1         | 2025-04-16T11:45:49.242851938Z [11:45:49.226] [34mDEBUG[39m (1): [36mValidating user op before sending to mempool...[39m
bundler-1         | 2025-04-16T11:45:49.754968009Z [11:45:49.557] [31mERROR[39m (1): [36maccount uses banned opcode: ORIGIN[39m
bundler-1         | 2025-04-16T11:45:49.754998045Z     err: {
bundler-1         | 2025-04-16T11:45:49.755002564Z       "type": "RpcError",
bundler-1         | 2025-04-16T11:45:49.755006551Z       "message": "account uses banned opcode: ORIGIN",
bundler-1         | 2025-04-16T11:45:49.755010298Z       "stack":
bundler-1         | 2025-04-16T11:45:49.755013724Z           Error: account uses banned opcode: ORIGIN
bundler-1         | 2025-04-16T11:45:49.755017361Z               at file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:188:31
bundler-1         | 2025-04-16T11:45:49.755020988Z               at Array.forEach (<anonymous>)
bundler-1         | 2025-04-16T11:45:49.755024835Z               at SafeValidationService.validateOpcodesAndStake (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:186:38)
bundler-1         | 2025-04-16T11:45:49.755044121Z               at SafeValidationService.validateSafely (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:77:45)
bundler-1         | 2025-04-16T11:45:49.755048520Z               at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
bundler-1         | 2025-04-16T11:45:49.755052296Z               at async UserOpValidationService.simulateValidation (file:///usr/app/packages/executor/lib/services/UserOpValidation/service.js:32:16)
bundler-1         | 2025-04-16T11:45:49.755056054Z               at async Eth.sendUserOperation (file:///usr/app/packages/executor/lib/modules/eth.js:70:34)
bundler-1         | 2025-04-16T11:45:49.755059620Z               at async EthAPI.sendUserOperation (file:///usr/app/packages/api/lib/modules/eth.js:20:16)
bundler-1         | 2025-04-16T11:45:49.755063387Z               at async ApiApp.handleRpcRequest (file:///usr/app/packages/api/lib/app.js:201:30)
bundler-1         | 2025-04-16T11:45:49.755066934Z               at async Object.<anonymous> (file:///usr/app/packages/api/lib/app.js:41:28)
bundler-1         | 2025-04-16T11:45:49.755070831Z       "code": -32502
bundler-1         | 2025-04-16T11:45:49.755074318Z     }
bundler-1         | 2025-04-16T11:45:49.755372624Z [11:45:49.557] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:49.755380469Z     reqId: "req-lp"
bundler-1         | 2025-04-16T11:45:49.755383584Z     body: {
bundler-1         | 2025-04-16T11:45:49.755385828Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:49.755388213Z       "id": 779,
bundler-1         | 2025-04-16T11:45:49.755390407Z       "error": {
bundler-1         | 2025-04-16T11:45:49.755392501Z         "message": "account uses banned opcode: ORIGIN",
bundler-1         | 2025-04-16T11:45:49.755394885Z         "code": -32502
bundler-1         | 2025-04-16T11:45:49.755396989Z       }
bundler-1         | 2025-04-16T11:45:49.755398993Z     }
bundler-1         | 2025-04-16T11:45:49.755401057Z [11:45:49.561] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:49.755403311Z     reqId: "req-lq"
bundler-1         | 2025-04-16T11:45:49.755405395Z     method: "POST"
bundler-1         | 2025-04-16T11:45:49.755407489Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:49.755409503Z     body: {
bundler-1         | 2025-04-16T11:45:49.755412318Z       "method": "debug_bundler_clearState",
bundler-1         | 2025-04-16T11:45:49.755416025Z       "id": 780,
bundler-1         | 2025-04-16T11:45:49.755419321Z       "params": [],
bundler-1         | 2025-04-16T11:45:49.755423198Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:45:49.755426865Z     }
bundler-1         | 2025-04-16T11:45:49.755430412Z [11:45:49.561] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:49.755433908Z     reqId: "req-lq"
bundler-1         | 2025-04-16T11:45:49.755437345Z     body: {
bundler-1         | 2025-04-16T11:45:49.755439880Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:49.755441953Z       "id": 780,
bundler-1         | 2025-04-16T11:45:49.755443957Z       "result": "ok"
bundler-1         | 2025-04-16T11:45:49.755453355Z     }
bundler-1         | 2025-04-16T11:45:49.755455539Z [11:45:49.603] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:49.755457713Z     reqId: "req-lr"
bundler-1         | 2025-04-16T11:45:49.755459726Z     method: "POST"
bundler-1         | 2025-04-16T11:45:49.755461720Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:49.755463694Z     body: {
bundler-1         | 2025-04-16T11:45:49.755465668Z       "method": "eth_sendUserOperation",
bundler-1         | 2025-04-16T11:45:49.755467772Z       "id": 781,
bundler-1         | 2025-04-16T11:45:49.755469745Z       "params": [
bundler-1         | 2025-04-16T11:45:49.755471849Z         {
bundler-1         | 2025-04-16T11:45:49.755473853Z           "sender": "0xff821Afc96dF83024d8737Ed0a44467eb7C09713",
bundler-1         | 2025-04-16T11:45:49.755476027Z           "nonce": "0x0",
bundler-1         | 2025-04-16T11:45:49.755478071Z           "callData": "0x",
bundler-1         | 2025-04-16T11:45:49.755480165Z           "callGasLimit": "0x493e0",
bundler-1         | 2025-04-16T11:45:49.755482289Z           "verificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:45:49.755484423Z           "preVerificationGas": "0x493e0",
bundler-1         | 2025-04-16T11:45:49.755486507Z           "maxFeePerGas": "0xee6b2800",
bundler-1         | 2025-04-16T11:45:49.755493509Z           "maxPriorityFeePerGas": "0xb2d05e00",
bundler-1         | 2025-04-16T11:45:49.755495684Z           "signature": "0x44454c454741544543414c4c3a3e4f524947494e"
bundler-1         | 2025-04-16T11:45:49.755497838Z         },
bundler-1         | 2025-04-16T11:45:49.755499791Z         "0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108"
bundler-1         | 2025-04-16T11:45:49.755501935Z       ],
bundler-1         | 2025-04-16T11:45:49.755503939Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:45:49.755505983Z     }
bundler-1         | 2025-04-16T11:45:49.755507987Z [11:45:49.604] [34mDEBUG[39m (1): [36mValidating user op before sending to mempool...[39m
bundler-1         | 2025-04-16T11:45:50.011555649Z [11:45:49.950] [31mERROR[39m (1): [36maccount uses banned opcode: ORIGIN[39m
bundler-1         | 2025-04-16T11:45:50.011579233Z     err: {
bundler-1         | 2025-04-16T11:45:50.011582158Z       "type": "RpcError",
bundler-1         | 2025-04-16T11:45:50.011584593Z       "message": "account uses banned opcode: ORIGIN",
bundler-1         | 2025-04-16T11:45:50.011586857Z       "stack":
bundler-1         | 2025-04-16T11:45:50.011589031Z           Error: account uses banned opcode: ORIGIN
bundler-1         | 2025-04-16T11:45:50.011591266Z               at file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:188:31
bundler-1         | 2025-04-16T11:45:50.011593410Z               at Array.forEach (<anonymous>)
bundler-1         | 2025-04-16T11:45:50.011595804Z               at SafeValidationService.validateOpcodesAndStake (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:186:38)
bundler-1         | 2025-04-16T11:45:50.011598168Z               at SafeValidationService.validateSafely (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:77:45)
bundler-1         | 2025-04-16T11:45:50.011614730Z               at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
bundler-1         | 2025-04-16T11:45:50.011619168Z               at async UserOpValidationService.simulateValidation (file:///usr/app/packages/executor/lib/services/UserOpValidation/service.js:32:16)
bundler-1         | 2025-04-16T11:45:50.011623546Z               at async Eth.sendUserOperation (file:///usr/app/packages/executor/lib/modules/eth.js:70:34)
bundler-1         | 2025-04-16T11:45:50.011627243Z               at async EthAPI.sendUserOperation (file:///usr/app/packages/api/lib/modules/eth.js:20:16)
bundler-1         | 2025-04-16T11:45:50.011631270Z               at async ApiApp.handleRpcRequest (file:///usr/app/packages/api/lib/app.js:201:30)
bundler-1         | 2025-04-16T11:45:50.011635168Z               at async Object.<anonymous> (file:///usr/app/packages/api/lib/app.js:41:28)
bundler-1         | 2025-04-16T11:45:50.011638734Z       "code": -32502
bundler-1         | 2025-04-16T11:45:50.011640958Z     }
bundler-1         | 2025-04-16T11:45:50.011940369Z [11:45:49.950] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:50.011954184Z     reqId: "req-lr"
bundler-1         | 2025-04-16T11:45:50.011959344Z     body: {
bundler-1         | 2025-04-16T11:45:50.011962260Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:50.011964664Z       "id": 781,
bundler-1         | 2025-04-16T11:45:50.011966948Z       "error": {
bundler-1         | 2025-04-16T11:45:50.011969042Z         "message": "account uses banned opcode: ORIGIN",
bundler-1         | 2025-04-16T11:45:50.011971336Z         "code": -32502
bundler-1         | 2025-04-16T11:45:50.011973491Z       }
bundler-1         | 2025-04-16T11:45:50.011975444Z     }
bundler-1         | 2025-04-16T11:45:50.011977418Z [11:45:49.953] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:50.011979742Z     reqId: "req-ls"
bundler-1         | 2025-04-16T11:45:50.011981806Z     method: "POST"
bundler-1         | 2025-04-16T11:45:50.011983890Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:50.011985894Z     body: {
bundler-1         | 2025-04-16T11:45:50.011987938Z       "method": "debug_bundler_clearState",
bundler-1         | 2025-04-16T11:45:50.011990062Z       "id": 782,
bundler-1         | 2025-04-16T11:45:50.011992075Z       "params": [],
bundler-1         | 2025-04-16T11:45:50.011994059Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:45:50.011997185Z     }
bundler-1         | 2025-04-16T11:45:50.012000791Z [11:45:49.954] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:50.012004639Z     reqId: "req-ls"
bundler-1         | 2025-04-16T11:45:50.012008035Z     body: {
bundler-1         | 2025-04-16T11:45:50.012011391Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:50.012015108Z       "id": 782,
bundler-1         | 2025-04-16T11:45:50.012017914Z       "result": "ok"
bundler-1         | 2025-04-16T11:45:50.012020418Z     }
bundler-1         | 2025-04-16T11:45:50.141229201Z [11:45:50.100] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:50.141262233Z     reqId: "req-lt"
bundler-1         | 2025-04-16T11:45:50.141285807Z     method: "POST"
bundler-1         | 2025-04-16T11:45:50.141290786Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:50.141294904Z     body: {
bundler-1         | 2025-04-16T11:45:50.141299813Z       "method": "eth_sendUserOperation",
bundler-1         | 2025-04-16T11:45:50.141304532Z       "id": 783,
bundler-1         | 2025-04-16T11:45:50.141309070Z       "params": [
bundler-1         | 2025-04-16T11:45:50.141313308Z         {
bundler-1         | 2025-04-16T11:45:50.141317606Z           "sender": "0x10DFF752aECF340557Efb606841eB774A7E77e20",
bundler-1         | 2025-04-16T11:45:50.141322124Z           "nonce": "0x0",
bundler-1         | 2025-04-16T11:45:50.141326122Z           "callData": "0x",
bundler-1         | 2025-04-16T11:45:50.141331152Z           "callGasLimit": "0x493e0",
bundler-1         | 2025-04-16T11:45:50.141334778Z           "verificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:45:50.141337443Z           "preVerificationGas": "0x493e0",
bundler-1         | 2025-04-16T11:45:50.141340058Z           "maxFeePerGas": "0xee6b2800",
bundler-1         | 2025-04-16T11:45:50.141342663Z           "maxPriorityFeePerGas": "0xb2d05e00",
bundler-1         | 2025-04-16T11:45:50.141345298Z           "signature": "0x424c4f434b48415348"
bundler-1         | 2025-04-16T11:45:50.141347983Z         },
bundler-1         | 2025-04-16T11:45:50.141350517Z         "0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108"
bundler-1         | 2025-04-16T11:45:50.141353182Z       ],
bundler-1         | 2025-04-16T11:45:50.141355707Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:45:50.141358472Z     }
bundler-1         | 2025-04-16T11:45:50.141362340Z [11:45:50.101] [34mDEBUG[39m (1): [36mValidating user op before sending to mempool...[39m
bundler-1         | 2025-04-16T11:45:50.397769653Z [11:45:50.286] [31mERROR[39m (1): [36maccount uses banned opcode: BLOCKHASH[39m
bundler-1         | 2025-04-16T11:45:50.397799538Z     err: {
bundler-1         | 2025-04-16T11:45:50.397803316Z       "type": "RpcError",
bundler-1         | 2025-04-16T11:45:50.397807664Z       "message": "account uses banned opcode: BLOCKHASH",
bundler-1         | 2025-04-16T11:45:50.397812963Z       "stack":
bundler-1         | 2025-04-16T11:45:50.397817792Z           Error: account uses banned opcode: BLOCKHASH
bundler-1         | 2025-04-16T11:45:50.397823122Z               at file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:188:31
bundler-1         | 2025-04-16T11:45:50.397827701Z               at Array.forEach (<anonymous>)
bundler-1         | 2025-04-16T11:45:50.397832760Z               at SafeValidationService.validateOpcodesAndStake (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:186:38)
bundler-1         | 2025-04-16T11:45:50.397837589Z               at SafeValidationService.validateSafely (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:77:45)
bundler-1         | 2025-04-16T11:45:50.397840385Z               at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
bundler-1         | 2025-04-16T11:45:50.397843050Z               at async UserOpValidationService.simulateValidation (file:///usr/app/packages/executor/lib/services/UserOpValidation/service.js:32:16)
bundler-1         | 2025-04-16T11:45:50.397859320Z               at async Eth.sendUserOperation (file:///usr/app/packages/executor/lib/modules/eth.js:70:34)
bundler-1         | 2025-04-16T11:45:50.397862456Z               at async EthAPI.sendUserOperation (file:///usr/app/packages/api/lib/modules/eth.js:20:16)
bundler-1         | 2025-04-16T11:45:50.397865131Z               at async ApiApp.handleRpcRequest (file:///usr/app/packages/api/lib/app.js:201:30)
bundler-1         | 2025-04-16T11:45:50.397867756Z               at async Object.<anonymous> (file:///usr/app/packages/api/lib/app.js:41:28)
bundler-1         | 2025-04-16T11:45:50.397870661Z       "code": -32502
bundler-1         | 2025-04-16T11:45:50.397873326Z     }
bundler-1         | 2025-04-16T11:45:50.398065986Z [11:45:50.286] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:50.398074101Z     reqId: "req-lt"
bundler-1         | 2025-04-16T11:45:50.398078469Z     body: {
bundler-1         | 2025-04-16T11:45:50.398081905Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:50.398084761Z       "id": 783,
bundler-1         | 2025-04-16T11:45:50.398087516Z       "error": {
bundler-1         | 2025-04-16T11:45:50.398090101Z         "message": "account uses banned opcode: BLOCKHASH",
bundler-1         | 2025-04-16T11:45:50.398093006Z         "code": -32502
bundler-1         | 2025-04-16T11:45:50.398095631Z       }
bundler-1         | 2025-04-16T11:45:50.398098146Z     }
bundler-1         | 2025-04-16T11:45:50.398100651Z [11:45:50.290] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:50.398103466Z     reqId: "req-lu"
bundler-1         | 2025-04-16T11:45:50.398106031Z     method: "POST"
bundler-1         | 2025-04-16T11:45:50.398108655Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:50.398111150Z     body: {
bundler-1         | 2025-04-16T11:45:50.398113695Z       "method": "debug_bundler_clearState",
bundler-1         | 2025-04-16T11:45:50.398116350Z       "id": 784,
bundler-1         | 2025-04-16T11:45:50.398118885Z       "params": [],
bundler-1         | 2025-04-16T11:45:50.398121389Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:45:50.398124004Z     }
bundler-1         | 2025-04-16T11:45:50.398126429Z [11:45:50.290] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:50.398129164Z     reqId: "req-lu"
bundler-1         | 2025-04-16T11:45:50.398131678Z     body: {
bundler-1         | 2025-04-16T11:45:50.398134113Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:50.398137429Z       "id": 784,
bundler-1         | 2025-04-16T11:45:50.398141958Z       "result": "ok"
bundler-1         | 2025-04-16T11:45:50.398146466Z     }
bundler-1         | 2025-04-16T11:45:50.463049199Z [11:45:50.438] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:50.463079946Z     reqId: "req-lv"
bundler-1         | 2025-04-16T11:45:50.463084936Z     method: "POST"
bundler-1         | 2025-04-16T11:45:50.463088673Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:50.463092260Z     body: {
bundler-1         | 2025-04-16T11:45:50.463095936Z       "method": "eth_sendUserOperation",
bundler-1         | 2025-04-16T11:45:50.463114411Z       "id": 785,
bundler-1         | 2025-04-16T11:45:50.463118218Z       "params": [
bundler-1         | 2025-04-16T11:45:50.463121574Z         {
bundler-1         | 2025-04-16T11:45:50.463125141Z           "sender": "0x109746a74F450cCAcc0F734BB45F34e712882Ce5",
bundler-1         | 2025-04-16T11:45:50.463128998Z           "nonce": "0x0",
bundler-1         | 2025-04-16T11:45:50.463132705Z           "callData": "0x",
bundler-1         | 2025-04-16T11:45:50.463136322Z           "callGasLimit": "0x493e0",
bundler-1         | 2025-04-16T11:45:50.463140029Z           "verificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:45:50.463143745Z           "preVerificationGas": "0x493e0",
bundler-1         | 2025-04-16T11:45:50.463147152Z           "maxFeePerGas": "0xee6b2800",
bundler-1         | 2025-04-16T11:45:50.463150618Z           "maxPriorityFeePerGas": "0xb2d05e00",
bundler-1         | 2025-04-16T11:45:50.463154295Z           "signature": "0x43414c4c3a3e424c4f434b48415348"
bundler-1         | 2025-04-16T11:45:50.463158192Z         },
bundler-1         | 2025-04-16T11:45:50.463161679Z         "0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108"
bundler-1         | 2025-04-16T11:45:50.463165386Z       ],
bundler-1         | 2025-04-16T11:45:50.463168843Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:45:50.463172399Z     }
bundler-1         | 2025-04-16T11:45:50.463191377Z [11:45:50.438] [34mDEBUG[39m (1): [36mValidating user op before sending to mempool...[39m
bundler-1         | 2025-04-16T11:45:50.975707575Z [11:45:50.777] [31mERROR[39m (1): [36maccount uses banned opcode: BLOCKHASH[39m
bundler-1         | 2025-04-16T11:45:50.975750726Z     err: {
bundler-1         | 2025-04-16T11:45:50.975756076Z       "type": "RpcError",
bundler-1         | 2025-04-16T11:45:50.975758961Z       "message": "account uses banned opcode: BLOCKHASH",
bundler-1         | 2025-04-16T11:45:50.975761335Z       "stack":
bundler-1         | 2025-04-16T11:45:50.975763499Z           Error: account uses banned opcode: BLOCKHASH
bundler-1         | 2025-04-16T11:45:50.975767357Z               at file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:188:31
bundler-1         | 2025-04-16T11:45:50.975771514Z               at Array.forEach (<anonymous>)
