deployer-1  | 2025-06-03T07:51:02.254719367Z Deploying entrypoint at 0x4337084d9e255ff0702461cf8895ce9e3b5ff108
bundler-1         | 2025-06-03T07:54:13.140075760Z Jun 03 07:54:13.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x9db78f76152de11b87FeD879356583CCaC264E68', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x44454c454741544543414c4c3a3e474153'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 732)
bundler-1         | 2025-06-03T07:54:13.469805297Z Jun 03 07:54:13.03 WARNING 172.18.0.1 "POST /rpc" done in 329.751ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:732 - error code:-32502 - error message:account uses banned opcode: GAS
bundler-1         | 2025-06-03T07:54:13.473050423Z Jun 03 07:54:13.03 DEBUG request: ('debug_bundler_clearState', [], 733)
bundler-1         | 2025-06-03T07:54:13.473582696Z Jun 03 07:54:13.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:13.473811750Z Jun 03 07:54:13.03 INFO 172.18.0.1 "POST /rpc" done in 784.934μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:733
bundler-1         | 2025-06-03T07:54:13.614825270Z Jun 03 07:54:13.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x944430f5B9BAc7fc35b657926EaB3e1dFaEe098f', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x4e554d424552'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 734)
bundler-1         | 2025-06-03T07:54:13.781481587Z Jun 03 07:54:13.03 WARNING 172.18.0.1 "POST /rpc" done in 166.67ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:734 - error code:-32502 - error message:account uses banned opcode: NUMBER
bundler-1         | 2025-06-03T07:54:13.784661162Z Jun 03 07:54:13.03 DEBUG request: ('debug_bundler_clearState', [], 735)
bundler-1         | 2025-06-03T07:54:13.785224404Z Jun 03 07:54:13.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:13.785432862Z Jun 03 07:54:13.03 INFO 172.18.0.1 "POST /rpc" done in 818.897μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:735
bundler-1         | 2025-06-03T07:54:13.925587270Z Jun 03 07:54:13.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x93aAdd488a125d829eeA48E63338394832454982', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x43414c4c3a3e4e554d424552'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 736)
bundler-1         | 2025-06-03T07:54:14.245386372Z Jun 03 07:54:14.03 WARNING 172.18.0.1 "POST /rpc" done in 319.798ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:736 - error code:-32502 - error message:account uses banned opcode: NUMBER
bundler-1         | 2025-06-03T07:54:14.248595657Z Jun 03 07:54:14.03 DEBUG request: ('debug_bundler_clearState', [], 737)
bundler-1         | 2025-06-03T07:54:14.249154531Z Jun 03 07:54:14.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:14.249370507Z Jun 03 07:54:14.03 INFO 172.18.0.1 "POST /rpc" done in 813.397μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:737
bundler-1         | 2025-06-03T07:54:14.392244623Z Jun 03 07:54:14.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x9401aDa18E24Eaa633fE24a11A84F1b86605196B', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x44454c454741544543414c4c3a3e4e554d424552'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 738)
bundler-1         | 2025-06-03T07:54:14.726902820Z Jun 03 07:54:14.03 WARNING 172.18.0.1 "POST /rpc" done in 334.692ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:738 - error code:-32502 - error message:account uses banned opcode: NUMBER
bundler-1         | 2025-06-03T07:54:14.730198913Z Jun 03 07:54:14.03 DEBUG request: ('debug_bundler_clearState', [], 739)
bundler-1         | 2025-06-03T07:54:14.730751274Z Jun 03 07:54:14.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:14.730979979Z Jun 03 07:54:14.03 INFO 172.18.0.1 "POST /rpc" done in 815.361μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:739
bundler-1         | 2025-06-03T07:54:14.769763708Z Jun 03 07:54:14.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xD4c28949b57d411BC6F0e2A2BCF0a955e30F9646', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x54494d455354414d50'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 740)
bundler-1         | 2025-06-03T07:54:14.938263368Z Jun 03 07:54:14.03 WARNING 172.18.0.1 "POST /rpc" done in 168.521ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:740 - error code:-32502 - error message:account uses banned opcode: TIMESTAMP
bundler-1         | 2025-06-03T07:54:14.941521327Z Jun 03 07:54:14.03 DEBUG request: ('debug_bundler_clearState', [], 741)
bundler-1         | 2025-06-03T07:54:14.942112951Z Jun 03 07:54:14.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:14.942343840Z Jun 03 07:54:14.03 INFO 172.18.0.1 "POST /rpc" done in 846.248μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:741
bundler-1         | 2025-06-03T07:54:15.084356977Z Jun 03 07:54:15.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xD8B7350Fe792Dfa5cC42c8823B1798160b729E65', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x43414c4c3a3e54494d455354414d50'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 742)
bundler-1         | 2025-06-03T07:54:15.411632354Z Jun 03 07:54:15.03 WARNING 172.18.0.1 "POST /rpc" done in 327.32ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:742 - error code:-32502 - error message:account uses banned opcode: TIMESTAMP
bundler-1         | 2025-06-03T07:54:15.415059702Z Jun 03 07:54:15.03 DEBUG request: ('debug_bundler_clearState', [], 743)
bundler-1         | 2025-06-03T07:54:15.415634334Z Jun 03 07:54:15.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:15.415896924Z Jun 03 07:54:15.03 INFO 172.18.0.1 "POST /rpc" done in 886.443μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:743
bundler-1         | 2025-06-03T07:54:15.561571521Z Jun 03 07:54:15.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x5Ca14aBeFc859Eb47d943B94488C0e163C2Fae46', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x44454c454741544543414c4c3a3e54494d455354414d50'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 744)
bundler-1         | 2025-06-03T07:54:15.908493754Z Jun 03 07:54:15.03 WARNING 172.18.0.1 "POST /rpc" done in 346.974ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:744 - error code:-32502 - error message:account uses banned opcode: TIMESTAMP
bundler-1         | 2025-06-03T07:54:15.911785552Z Jun 03 07:54:15.03 DEBUG request: ('debug_bundler_clearState', [], 745)
bundler-1         | 2025-06-03T07:54:15.912329347Z Jun 03 07:54:15.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:15.912552082Z Jun 03 07:54:15.03 INFO 172.18.0.1 "POST /rpc" done in 829.958μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:745
bundler-1         | 2025-06-03T07:54:16.054408221Z Jun 03 07:54:16.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xa79F2656464f55F6B801b12BF03135aa187e2376', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x434f494e42415345'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 746)
bundler-1         | 2025-06-03T07:54:16.225290544Z Jun 03 07:54:16.03 WARNING 172.18.0.1 "POST /rpc" done in 170.938ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:746 - error code:-32502 - error message:account uses banned opcode: COINBASE
bundler-1         | 2025-06-03T07:54:16.228495936Z Jun 03 07:54:16.03 DEBUG request: ('debug_bundler_clearState', [], 747)
bundler-1         | 2025-06-03T07:54:16.229065008Z Jun 03 07:54:16.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:16.229282774Z Jun 03 07:54:16.03 INFO 172.18.0.1 "POST /rpc" done in 830.82μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:747
bundler-1         | 2025-06-03T07:54:16.371003193Z Jun 03 07:54:16.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xf2f6EE315863b73ba9F12da77938d893390b0A85', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x43414c4c3a3e434f494e42415345'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 748)
bundler-1         | 2025-06-03T07:54:16.696110478Z Jun 03 07:54:16.03 WARNING 172.18.0.1 "POST /rpc" done in 325.138ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:748 - error code:-32502 - error message:account uses banned opcode: COINBASE
bundler-1         | 2025-06-03T07:54:16.699334360Z Jun 03 07:54:16.03 DEBUG request: ('debug_bundler_clearState', [], 749)
bundler-1         | 2025-06-03T07:54:16.699908142Z Jun 03 07:54:16.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:16.700127344Z Jun 03 07:54:16.03 INFO 172.18.0.1 "POST /rpc" done in 828.556μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:749
bundler-1         | 2025-06-03T07:54:16.842874516Z Jun 03 07:54:16.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x6529133652540fDe2EB4f8a082657583704b4BaA', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x44454c454741544543414c4c3a3e434f494e42415345'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 750)
bundler-1         | 2025-06-03T07:54:17.187235435Z Jun 03 07:54:17.03 WARNING 172.18.0.1 "POST /rpc" done in 344.385ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:750 - error code:-32502 - error message:account uses banned opcode: COINBASE
bundler-1         | 2025-06-03T07:54:17.190633569Z Jun 03 07:54:17.03 DEBUG request: ('debug_bundler_clearState', [], 751)
bundler-1         | 2025-06-03T07:54:17.191197639Z Jun 03 07:54:17.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:17.191410588Z Jun 03 07:54:17.03 INFO 172.18.0.1 "POST /rpc" done in 813.588μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:751
bundler-1         | 2025-06-03T07:54:17.333622863Z Jun 03 07:54:17.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x382C6579A91e6315Cb8A5EAbf0aE4F3D87655880', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x444946464943554c5459'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 752)
bundler-1         | 2025-06-03T07:54:17.506202093Z Jun 03 07:54:17.03 WARNING 172.18.0.1 "POST /rpc" done in 172.672ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:752 - error code:-32502 - error message:account uses banned opcode: DIFFICULTY
bundler-1         | 2025-06-03T07:54:17.509609486Z Jun 03 07:54:17.03 DEBUG request: ('debug_bundler_clearState', [], 753)
bundler-1         | 2025-06-03T07:54:17.510233049Z Jun 03 07:54:17.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:17.510460478Z Jun 03 07:54:17.03 INFO 172.18.0.1 "POST /rpc" done in 899.869μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:753
bundler-1         | 2025-06-03T07:54:17.652112599Z Jun 03 07:54:17.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x097346bFB9B8e4106ce7E0e3318532363aE15aC0', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x43414c4c3a3e444946464943554c5459'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 754)
bundler-1         | 2025-06-03T07:54:17.980678608Z Jun 03 07:54:17.03 WARNING 172.18.0.1 "POST /rpc" done in 328.57ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:754 - error code:-32502 - error message:account uses banned opcode: DIFFICULTY
bundler-1         | 2025-06-03T07:54:17.983875291Z Jun 03 07:54:17.03 DEBUG request: ('debug_bundler_clearState', [], 755)
bundler-1         | 2025-06-03T07:54:17.984415028Z Jun 03 07:54:17.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:17.984619785Z Jun 03 07:54:17.03 INFO 172.18.0.1 "POST /rpc" done in 811.203μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:755
bundler-1         | 2025-06-03T07:54:18.127629973Z Jun 03 07:54:18.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xF312C7B3D299F2C78B255Be1C1806feA33714324', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x44454c454741544543414c4c3a3e444946464943554c5459'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 756)
bundler-1         | 2025-06-03T07:54:18.476926296Z Jun 03 07:54:18.03 WARNING 172.18.0.1 "POST /rpc" done in 349.315ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:756 - error code:-32502 - error message:account uses banned opcode: DIFFICULTY
bundler-1         | 2025-06-03T07:54:18.480128636Z Jun 03 07:54:18.03 DEBUG request: ('debug_bundler_clearState', [], 757)
bundler-1         | 2025-06-03T07:54:18.480661310Z Jun 03 07:54:18.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:18.480887204Z Jun 03 07:54:18.03 INFO 172.18.0.1 "POST /rpc" done in 813.478μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:757
bundler-1         | 2025-06-03T07:54:18.523443752Z Jun 03 07:54:18.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x5fA4E0425DfCB861fFef61D700c4413E0b219566', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x42415345464545'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 758)
bundler-1         | 2025-06-03T07:54:18.698758515Z Jun 03 07:54:18.03 WARNING 172.18.0.1 "POST /rpc" done in 175.33ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:758 - error code:-32502 - error message:account uses banned opcode: BASEFEE
bundler-1         | 2025-06-03T07:54:18.701993815Z Jun 03 07:54:18.03 DEBUG request: ('debug_bundler_clearState', [], 759)
bundler-1         | 2025-06-03T07:54:18.702545033Z Jun 03 07:54:18.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:18.702778325Z Jun 03 07:54:18.03 INFO 172.18.0.1 "POST /rpc" done in 815.702μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:759
bundler-1         | 2025-06-03T07:54:18.842749985Z Jun 03 07:54:18.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x87f9F0f40032E398EBd0e2843f43c152b21E8bC5', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x43414c4c3a3e42415345464545'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 760)
bundler-1         | 2025-06-03T07:54:19.162853695Z Jun 03 07:54:19.03 WARNING 172.18.0.1 "POST /rpc" done in 320.161ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:760 - error code:-32502 - error message:account uses banned opcode: BASEFEE
bundler-1         | 2025-06-03T07:54:19.165978596Z Jun 03 07:54:19.03 DEBUG request: ('debug_bundler_clearState', [], 761)
bundler-1         | 2025-06-03T07:54:19.166498766Z Jun 03 07:54:19.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:19.166733342Z Jun 03 07:54:19.03 INFO 172.18.0.1 "POST /rpc" done in 768.884μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:761
bundler-1         | 2025-06-03T07:54:19.309614319Z Jun 03 07:54:19.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xE59DEf644346DF3Fe3cbf9e20D9Cdc2BA60c9641', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x44454c454741544543414c4c3a3e42415345464545'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 762)
bundler-1         | 2025-06-03T07:54:19.646035055Z Jun 03 07:54:19.03 WARNING 172.18.0.1 "POST /rpc" done in 336.469ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:762 - error code:-32502 - error message:account uses banned opcode: BASEFEE
bundler-1         | 2025-06-03T07:54:19.649095599Z Jun 03 07:54:19.03 DEBUG request: ('debug_bundler_clearState', [], 763)
bundler-1         | 2025-06-03T07:54:19.649643922Z Jun 03 07:54:19.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:19.649911030Z Jun 03 07:54:19.03 INFO 172.18.0.1 "POST /rpc" done in 821.783μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:763
bundler-1         | 2025-06-03T07:54:19.790743861Z Jun 03 07:54:19.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x1E5245E59f7E116a8Cca5421143f34A26187a810', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x4741534c494d4954'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 764)
bundler-1         | 2025-06-03T07:54:19.964856552Z Jun 03 07:54:19.03 WARNING 172.18.0.1 "POST /rpc" done in 174.172ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:764 - error code:-32502 - error message:account uses banned opcode: GASLIMIT
bundler-1         | 2025-06-03T07:54:19.968060696Z Jun 03 07:54:19.03 DEBUG request: ('debug_bundler_clearState', [], 765)
bundler-1         | 2025-06-03T07:54:19.968631511Z Jun 03 07:54:19.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:19.968865911Z Jun 03 07:54:19.03 INFO 172.18.0.1 "POST /rpc" done in 840.428μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:765
bundler-1         | 2025-06-03T07:54:20.110344435Z Jun 03 07:54:20.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xA0c11BDE866667aD58f2E14B88b29a6c4Eac74af', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x43414c4c3a3e4741534c494d4954'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 766)
bundler-1         | 2025-06-03T07:54:20.433744038Z Jun 03 07:54:20.03 WARNING 172.18.0.1 "POST /rpc" done in 323.489ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:766 - error code:-32502 - error message:account uses banned opcode: GASLIMIT
bundler-1         | 2025-06-03T07:54:20.436976633Z Jun 03 07:54:20.03 DEBUG request: ('debug_bundler_clearState', [], 767)
bundler-1         | 2025-06-03T07:54:20.437519315Z Jun 03 07:54:20.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:20.437754604Z Jun 03 07:54:20.03 INFO 172.18.0.1 "POST /rpc" done in 792.398μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:767
bundler-1         | 2025-06-03T07:54:20.580648220Z Jun 03 07:54:20.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xd54a45Ca04692198a6B567410803d301299738b7', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x44454c454741544543414c4c3a3e4741534c494d4954'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 768)
bundler-1         | 2025-06-03T07:54:20.930472920Z Jun 03 07:54:20.03 WARNING 172.18.0.1 "POST /rpc" done in 349.866ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:768 - error code:-32502 - error message:account uses banned opcode: GASLIMIT
bundler-1         | 2025-06-03T07:54:20.933575676Z Jun 03 07:54:20.03 DEBUG request: ('debug_bundler_clearState', [], 769)
bundler-1         | 2025-06-03T07:54:20.934180965Z Jun 03 07:54:20.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:20.934410505Z Jun 03 07:54:20.03 INFO 172.18.0.1 "POST /rpc" done in 869.943μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:769
bundler-1         | 2025-06-03T07:54:21.075735572Z Jun 03 07:54:21.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x275B389213a070A0e998B2E1d7eD6528F11cEaF0', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x4741535052494345'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 770)
bundler-1         | 2025-06-03T07:54:21.252062868Z Jun 03 07:54:21.03 WARNING 172.18.0.1 "POST /rpc" done in 176.384ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:770 - error code:-32502 - error message:account uses banned opcode: GASPRICE
bundler-1         | 2025-06-03T07:54:21.255213405Z Jun 03 07:54:21.03 DEBUG request: ('debug_bundler_clearState', [], 771)
bundler-1         | 2025-06-03T07:54:21.255779470Z Jun 03 07:54:21.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:21.255986391Z Jun 03 07:54:21.03 INFO 172.18.0.1 "POST /rpc" done in 819.84μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:771
bundler-1         | 2025-06-03T07:54:21.396856884Z Jun 03 07:54:21.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x7EA34Ce8F9fC25bb39A616ffa4a89ED450baE3FA', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x43414c4c3a3e4741535052494345'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 772)
bundler-1         | 2025-06-03T07:54:21.731508668Z Jun 03 07:54:21.03 WARNING 172.18.0.1 "POST /rpc" done in 334.713ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:772 - error code:-32502 - error message:account uses banned opcode: GASPRICE
bundler-1         | 2025-06-03T07:54:21.734720946Z Jun 03 07:54:21.03 DEBUG request: ('debug_bundler_clearState', [], 773)
bundler-1         | 2025-06-03T07:54:21.735251035Z Jun 03 07:54:21.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:54:21.735466672Z Jun 03 07:54:21.03 INFO 172.18.0.1 "POST /rpc" done in 805.142μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:773
bundler-1         | 2025-06-03T07:54:21.878079121Z Jun 03 07:54:21.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x38916e3533f7a1CF16c515FBd391fDEa179d072c', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x44454c454741544543414c4c3a3e4741535052494345'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 774)
bundler-1         | 2025-06-03T07:54:22.236196044Z Jun 03 07:54:22.03 WARNING 172.18.0.1 "POST /rpc" done in 358.127ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:774 - error code:-32502 - error message:account uses banned opcode: GASPRICE
bundler-1         | 2025-06-03T07:54:22.239259470Z Jun 03 07:54:22.03 DEBUG request: ('debug_bundler_clearState', [], 775)
bundler-1         | 2025-06-03T07:54:22.239831776Z Jun 03 07:54:22.03 DEBUG response: ok
