Attaching to bundler-test-executor_bundler-waiter_1, bundler-test-executor_bundler_1, bundler-test-executor_deployer_1, bundler-test-executor_funder_1, geth-1.13
[36mbundler-waiter_1  |[0m 2024-04-24T13:58:02.524970616Z "0x539"
[33mbundler_1         |[0m 2024-04-24T14:00:04.580013799Z {"level":"DEBUG","time":1713967204579,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:04.582985571Z {"level":"DEBUG","time":1713967204582,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xc80000000000000000","userOpHash":"0xd414490839e1338ee588beb3360c6d6399a5323a241abf52f70799f34dfd83b5","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:04.586223528Z {"level":"DEBUG","time":1713967204586,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:04.588646956Z {"level":"DEBUG","time":1713967204586,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:04.588662094Z {"level":"DEBUG","time":1713967204586,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:04.588669117Z {"level":"DEBUG","time":1713967204586,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:04.748548168Z {"level":"DEBUG","time":1713967204748,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:04.750139538Z {"level":"DEBUG","time":1713967204750,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xc90000000000000000","userOpHash":"0xd82346cfcadda111ed96fcf5101d68b45b8a69dfa3f51f34f16335abdabd8efe","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:04.752693578Z {"level":"DEBUG","time":1713967204752,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_clearMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:04.754741557Z {"level":"DEBUG","time":1713967204754,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:04.756802029Z {"level":"DEBUG","time":1713967204754,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:04.756816916Z {"level":"DEBUG","time":1713967204754,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:04.756822166Z {"level":"DEBUG","time":1713967204755,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:04.917077038Z {"level":"DEBUG","time":1713967204916,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:04.919882086Z {"level":"DEBUG","time":1713967204919,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xca0000000000000000","userOpHash":"0x807933f2c20f284f993fb138e05e5b15d80d635385f3da46fb6c7ce296daa0e2","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:04.922520533Z {"level":"DEBUG","time":1713967204922,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:04.924642140Z {"level":"DEBUG","time":1713967204922,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:04.924658601Z {"level":"DEBUG","time":1713967204922,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:04.924666466Z {"level":"DEBUG","time":1713967204922,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.088831435Z {"level":"DEBUG","time":1713967205088,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.091965504Z {"level":"DEBUG","time":1713967205091,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xcb0000000000000000","userOpHash":"0xf8acd16c2bd302b903db933200eb0c487846afac37751026cc94576696ab1f91","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.094851371Z {"level":"DEBUG","time":1713967205094,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.097196079Z {"level":"DEBUG","time":1713967205094,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.097218711Z {"level":"DEBUG","time":1713967205094,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.097224151Z {"level":"DEBUG","time":1713967205095,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.262954266Z {"level":"DEBUG","time":1713967205262,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.265769704Z {"level":"DEBUG","time":1713967205265,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xcc0000000000000000","userOpHash":"0x148be33c251deace5bdf25e000eb2c9c72eddbb328649646640aa982ba491033","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.269291634Z {"level":"DEBUG","time":1713967205269,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.271653426Z {"level":"DEBUG","time":1713967205269,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.271672141Z {"level":"DEBUG","time":1713967205269,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.271679835Z {"level":"DEBUG","time":1713967205269,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.429990827Z {"level":"DEBUG","time":1713967205429,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.432694116Z {"level":"DEBUG","time":1713967205432,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xcd0000000000000000","userOpHash":"0x9c44e5972f81fc6adedc8f21015927493f329155a52f09d0b486121bbaa30ffb","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.435390842Z {"level":"DEBUG","time":1713967205435,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_clearMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.437478090Z {"level":"DEBUG","time":1713967205437,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.439753666Z {"level":"DEBUG","time":1713967205437,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.439768263Z {"level":"DEBUG","time":1713967205437,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.439773883Z {"level":"DEBUG","time":1713967205437,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.601084807Z {"level":"DEBUG","time":1713967205600,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.603906265Z {"level":"DEBUG","time":1713967205603,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xce0000000000000000","userOpHash":"0xca2e6fb60c863b0909e9a0737d1f4442fae79da4db4dfe064286af8e9ca3f4dd","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.606551134Z {"level":"DEBUG","time":1713967205606,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.608712083Z {"level":"DEBUG","time":1713967205606,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.608726380Z {"level":"DEBUG","time":1713967205606,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.608733292Z {"level":"DEBUG","time":1713967205606,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.767023441Z {"level":"DEBUG","time":1713967205766,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.770482655Z {"level":"DEBUG","time":1713967205770,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xcf0000000000000000","userOpHash":"0x6e230ca1613dcff287d3e7e9d64750cc1132e7e56bfc5da92dcc772a0f1e22e4","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.773693050Z {"level":"DEBUG","time":1713967205773,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.776748107Z {"level":"DEBUG","time":1713967205773,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.776763426Z {"level":"DEBUG","time":1713967205773,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.776770499Z {"level":"DEBUG","time":1713967205774,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.936050601Z {"level":"DEBUG","time":1713967205935,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.938844998Z {"level":"DEBUG","time":1713967205938,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xd00000000000000000","userOpHash":"0x57eb3d3bf5278e0098d0582c1f4c1a7ee7718981209009b53fd9288b5cf7542f","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.941564506Z {"level":"DEBUG","time":1713967205941,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.943614599Z {"level":"DEBUG","time":1713967205941,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.943628565Z {"level":"DEBUG","time":1713967205941,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:05.943635378Z {"level":"DEBUG","time":1713967205941,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.101846813Z {"level":"DEBUG","time":1713967206101,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.104547662Z {"level":"DEBUG","time":1713967206104,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xd10000000000000000","userOpHash":"0x2ae65d39fe5cd7b279db4f983734bfecfa6c8dbabb17a2a1b45072e6a4a5081c","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.107263087Z {"level":"DEBUG","time":1713967206107,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_clearMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.109358445Z {"level":"DEBUG","time":1713967206109,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.111509566Z {"level":"DEBUG","time":1713967206109,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.111526347Z {"level":"DEBUG","time":1713967206109,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.111533320Z {"level":"DEBUG","time":1713967206109,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.273705395Z {"level":"DEBUG","time":1713967206273,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.276907952Z {"level":"DEBUG","time":1713967206276,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xd20000000000000000","userOpHash":"0xad0ed252a4a50f1abb0f21799802b15e11d9d997e2a4cc57718678acfcb3b07c","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.279842810Z {"level":"DEBUG","time":1713967206279,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.282969265Z {"level":"DEBUG","time":1713967206279,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.282995363Z {"level":"DEBUG","time":1713967206279,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.283001966Z {"level":"DEBUG","time":1713967206280,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.442178953Z {"level":"DEBUG","time":1713967206442,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.444845503Z {"level":"DEBUG","time":1713967206444,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xd30000000000000000","userOpHash":"0x8eb459df4498c5aee5a6b83020f82e3512b76ec7c3046ddf9cb7297ef5db3b1d","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.447548440Z {"level":"DEBUG","time":1713967206447,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.449586762Z {"level":"DEBUG","time":1713967206447,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.449602071Z {"level":"DEBUG","time":1713967206447,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.449610246Z {"level":"DEBUG","time":1713967206447,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.610182029Z {"level":"DEBUG","time":1713967206610,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.612927629Z {"level":"DEBUG","time":1713967206612,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xd40000000000000000","userOpHash":"0xfb7a8dbcbb55af5400288e545b8224398a811e378295b76f72650ed16e3e06b4","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.615919854Z {"level":"DEBUG","time":1713967206615,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.619082532Z {"level":"DEBUG","time":1713967206615,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.619100055Z {"level":"DEBUG","time":1713967206615,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.619120663Z {"level":"DEBUG","time":1713967206616,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.781463029Z {"level":"DEBUG","time":1713967206781,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.784236227Z {"level":"DEBUG","time":1713967206784,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xd50000000000000000","userOpHash":"0xb73833c8d50ecc5f043a285b90fbfb4e2f61551c2b08d66a7ed83b50619da395","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.786806267Z {"level":"DEBUG","time":1713967206786,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_clearMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.788866874Z {"level":"DEBUG","time":1713967206788,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.790976032Z {"level":"DEBUG","time":1713967206788,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.790990168Z {"level":"DEBUG","time":1713967206788,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.790996860Z {"level":"DEBUG","time":1713967206789,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.953021901Z {"level":"DEBUG","time":1713967206952,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.956398367Z {"level":"DEBUG","time":1713967206956,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xd60000000000000000","userOpHash":"0xd7721286ba108cb7dc03c35658d75917bc02fa4102268c70926be448e286665a","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.959254398Z {"level":"DEBUG","time":1713967206959,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.961630448Z {"level":"DEBUG","time":1713967206959,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.961645887Z {"level":"DEBUG","time":1713967206959,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:06.961652880Z {"level":"DEBUG","time":1713967206959,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.120693245Z {"level":"DEBUG","time":1713967207120,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.123870174Z {"level":"DEBUG","time":1713967207123,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xd70000000000000000","userOpHash":"0xb02bed6e842148ab7b71df588eb567b859e24ac82d2e7842f871caf88b2241dd","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.126814563Z {"level":"DEBUG","time":1713967207126,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.130211278Z {"level":"DEBUG","time":1713967207126,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.130228640Z {"level":"DEBUG","time":1713967207126,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.130234120Z {"level":"DEBUG","time":1713967207127,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.292677042Z {"level":"DEBUG","time":1713967207292,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.295309663Z {"level":"DEBUG","time":1713967207295,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xd80000000000000000","userOpHash":"0x1b89233dd46efaefe47850aa739b106e945d19389940d39eb390647e64bd2c39","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.297978226Z {"level":"DEBUG","time":1713967207297,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.300186439Z {"level":"DEBUG","time":1713967207297,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.300199994Z {"level":"DEBUG","time":1713967207298,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.300205394Z {"level":"DEBUG","time":1713967207298,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.456348660Z {"level":"DEBUG","time":1713967207456,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.459350303Z {"level":"DEBUG","time":1713967207459,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xd90000000000000000","userOpHash":"0x3cc1600d7687202cfe0dc14946404c90c904b418bb83f87bb77397a2065c2b42","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.461919662Z {"level":"DEBUG","time":1713967207461,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_clearMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.463995774Z {"level":"DEBUG","time":1713967207463,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.466082174Z {"level":"DEBUG","time":1713967207463,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.466094186Z {"level":"DEBUG","time":1713967207464,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.466099356Z {"level":"DEBUG","time":1713967207464,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.623641482Z {"level":"DEBUG","time":1713967207623,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.626658899Z {"level":"DEBUG","time":1713967207626,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xda0000000000000000","userOpHash":"0x9b624a1c0ad009916b453753841117fd688088e2aef31a3862ecf5e85e4831a3","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.630482065Z {"level":"DEBUG","time":1713967207630,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.633220188Z {"level":"DEBUG","time":1713967207630,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.633235687Z {"level":"DEBUG","time":1713967207630,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.633256105Z {"level":"DEBUG","time":1713967207631,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.797475683Z {"level":"DEBUG","time":1713967207797,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.800304054Z {"level":"DEBUG","time":1713967207800,"pid":1,"hostname":"30f5d40f0dad","sender":"0xE822eD06501E155B64324b92FCFEFBAAB36629DD","nonce":"0xdb0000000000000000","userOpHash":"0xa5082d415e2266c0d719156db8d90f78efd7777475eff3159d791a262d6e4655","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.803072262Z {"level":"DEBUG","time":1713967207802,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.805359317Z {"level":"DEBUG","time":1713967207802,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.805375256Z {"level":"DEBUG","time":1713967207803,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T14:00:07.805391486Z {"level":"DEBUG","time":1713967207803,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
