geth-1.14         | 2024-10-20T14:49:45.292806051Z ERROR[10-20|14:49:45.292] Head block is not reachable
deployer-1        | 2024-10-20T14:49:46.097149931Z Deploying entrypoint at 0x0000000071727De22E5E9d8BAf0edAc6f37da032
bundler-1         | 2024-10-20T14:50:27.382320213Z Oct 20 14:50:27.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xbf175be059f6De9C274E94abc9313426C8Bca09E', 'nonce': '0x0', 'factory': '0xeB4172aE595C39CA71F2eFBDE1Eb3F665008735E', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da032000000000000000000000000000000000000000000000000000000000000000d73746f726167655f777269746500000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 204)
bundler-1         | 2024-10-20T14:50:27.660453979Z Oct 20 14:50:27.20 DEBUG response: 0xd2f6d86543ca4317ae3c862390d7e6c42752e5e07791e9ff38bd43094be63ee9
bundler-1         | 2024-10-20T14:50:27.660721561Z Oct 20 14:50:27.20 INFO 172.25.0.1 "POST /rpc" done in 278.608ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:204
bundler-1         | 2024-10-20T14:50:27.663993959Z Oct 20 14:50:27.20 DEBUG request: ('debug_bundler_clearState', [], 205)
bundler-1         | 2024-10-20T14:50:27.664490454Z Oct 20 14:50:27.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:27.664740263Z Oct 20 14:50:27.20 INFO 172.25.0.1 "POST /rpc" done in 839.074μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:205
bundler-1         | 2024-10-20T14:50:27.758673867Z Oct 20 14:50:27.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x2C4Bd480F03F6372Fc2b03366a43F926056e7523', 'nonce': '0x0', 'factory': '0x5373411235e126ad654459Dd730966EF47b1bd3A', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da03200000000000000000000000000000000000000000000000000000000000000117265666572656e63655f73746f72616765000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 206)
bundler-1         | 2024-10-20T14:50:28.048875360Z Oct 20 14:50:28.20 DEBUG response: 0xfa1a9e939743e1a364b3e2dc903cc6b3648149ee3ef3c635e6b934e1ff3c4798
bundler-1         | 2024-10-20T14:50:28.049134031Z Oct 20 14:50:28.20 INFO 172.25.0.1 "POST /rpc" done in 290.682ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:206
bundler-1         | 2024-10-20T14:50:28.052433276Z Oct 20 14:50:28.20 DEBUG request: ('debug_bundler_clearState', [], 207)
bundler-1         | 2024-10-20T14:50:28.052967519Z Oct 20 14:50:28.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:28.053216055Z Oct 20 14:50:28.20 INFO 172.25.0.1 "POST /rpc" done in 860.945μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:207
bundler-1         | 2024-10-20T14:50:28.146174068Z Oct 20 14:50:28.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xa77d14968747Abf3bAFd0c38E85C87CCad2541bD', 'nonce': '0x0', 'factory': '0x469b0D117eBb35acA0c71E7d142e5e7CfEa5c100', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da03200000000000000000000000000000000000000000000000000000000000000187265666572656e63655f73746f726167655f7374727563740000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 208)
bundler-1         | 2024-10-20T14:50:28.446830554Z Oct 20 14:50:28.20 DEBUG response: 0x1974ee35b346d7a3af67000aa4823f943cfd3c44506ef838b1b004957ac80fff
bundler-1         | 2024-10-20T14:50:28.447094637Z Oct 20 14:50:28.20 INFO 172.25.0.1 "POST /rpc" done in 301.128ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:208
bundler-1         | 2024-10-20T14:50:28.450354384Z Oct 20 14:50:28.20 DEBUG request: ('debug_bundler_clearState', [], 209)
bundler-1         | 2024-10-20T14:50:28.450852072Z Oct 20 14:50:28.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:28.451098051Z Oct 20 14:50:28.20 INFO 172.25.0.1 "POST /rpc" done in 832.693μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:209
bundler-1         | 2024-10-20T14:50:28.542165601Z Oct 20 14:50:28.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x51BE85D3d55f7F334C56eEC0e10485e939488375', 'nonce': '0x0', 'factory': '0x63432dB072DbE6b83A3A21eaF3D1C121D8Bf76EC', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da032000000000000000000000000000000000000000000000000000000000000000f6163636f756e745f73746f726167650000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 210)
bundler-1         | 2024-10-20T14:50:28.829003396Z Oct 20 14:50:28.20 DEBUG response: 0x9f8fbc61277eb4ac694239c15d70194cbf1dba800a6f3516085d8e63c3126bf8
bundler-1         | 2024-10-20T14:50:28.829248112Z Oct 20 14:50:28.20 INFO 172.25.0.1 "POST /rpc" done in 287.309ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:210
bundler-1         | 2024-10-20T14:50:28.832551601Z Oct 20 14:50:28.20 DEBUG request: ('debug_bundler_clearState', [], 211)
bundler-1         | 2024-10-20T14:50:28.833078413Z Oct 20 14:50:28.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:28.833312590Z Oct 20 14:50:28.20 INFO 172.25.0.1 "POST /rpc" done in 867.928μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:211
bundler-1         | 2024-10-20T14:50:28.925505522Z Oct 20 14:50:28.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xdC819ddeB359eAAb776723c5C3F93e3c70217f8b', 'nonce': '0x0', 'factory': '0x2f2A35A53A2F3c4FBaD5A515C0fedC4BBac62126', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da03200000000000000000000000000000000000000000000000000000000000000196163636f756e745f7265666572656e63655f73746f7261676500000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 212)
bundler-1         | 2024-10-20T14:50:29.224407898Z Oct 20 14:50:29.20 DEBUG response: 0x25730071ef1521172b49e39eb3bf522759e45f1c3a8012f836b98ffe30a80fb9
bundler-1         | 2024-10-20T14:50:29.224693808Z Oct 20 14:50:29.20 INFO 172.25.0.1 "POST /rpc" done in 299.419ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:212
bundler-1         | 2024-10-20T14:50:29.228090674Z Oct 20 14:50:29.20 DEBUG request: ('debug_bundler_clearState', [], 213)
bundler-1         | 2024-10-20T14:50:29.228599240Z Oct 20 14:50:29.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:29.228857241Z Oct 20 14:50:29.20 INFO 172.25.0.1 "POST /rpc" done in 883.998μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:213
bundler-1         | 2024-10-20T14:50:29.322171663Z Oct 20 14:50:29.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xedFe9dCa69Bd338BCC3DAD6b670D2887f9A50cf9', 'nonce': '0x0', 'factory': '0xdD7a4D9377AB0BE00D0Edca84274abf23aF26183', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da03200000000000000000000000000000000000000000000000000000000000000206163636f756e745f7265666572656e63655f73746f726167655f737472756374', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 214)
bundler-1         | 2024-10-20T14:50:29.630762843Z Oct 20 14:50:29.20 DEBUG response: 0x8a5518d5cdf3b24dad10df35c1583881714c9f7911c1a5fcdc3b36be2ea03e6e
bundler-1         | 2024-10-20T14:50:29.631034566Z Oct 20 14:50:29.20 INFO 172.25.0.1 "POST /rpc" done in 309.064ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:214
bundler-1         | 2024-10-20T14:50:29.634428106Z Oct 20 14:50:29.20 DEBUG request: ('debug_bundler_clearState', [], 215)
bundler-1         | 2024-10-20T14:50:29.634936814Z Oct 20 14:50:29.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:29.635164917Z Oct 20 14:50:29.20 INFO 172.25.0.1 "POST /rpc" done in 851.177μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:215
bundler-1         | 2024-10-20T14:50:29.727016994Z Oct 20 14:50:29.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x8F7D7Ad132adEAD8C4Bf5b983fb3691FF22B46c5', 'nonce': '0x0', 'factory': '0x7e2C9C297ea92Be007Eb8740fed35fB4754787CB', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da032000000000000000000000000000000000000000000000000000000000000001665787465726e616c5f73746f726167655f777269746500000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 216)
bundler-1         | 2024-10-20T14:50:30.042299906Z Oct 20 14:50:30.20 WARNING 172.25.0.1 "POST /rpc" done in 315.386ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:216 - error code:-32502 - error message:factory:0x7e2c9c297ea92be007eb8740fed35fb4754787cb has forbidden $write to  0x2402e149a7c5fd8dc468e2ab3bc5c8bf953c1edb slot 0xaed3469875ad6750e818d667b5bd08036a9d5a353af5c0e81a03431a837a7b39
bundler-1         | 2024-10-20T14:50:30.045803872Z Oct 20 14:50:30.20 DEBUG request: ('debug_bundler_clearState', [], 217)
bundler-1         | 2024-10-20T14:50:30.046379154Z Oct 20 14:50:30.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:30.046629751Z Oct 20 14:50:30.20 INFO 172.25.0.1 "POST /rpc" done in 996.708μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:217
bundler-1         | 2024-10-20T14:50:30.141068618Z Oct 20 14:50:30.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xE1DeB2D4AE07EA082074446fb99Ff2A15f7351fd', 'nonce': '0x0', 'factory': '0x1296561A5aEe07Cf78ff5EbD1b293946a77C2E8F', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da032000000000000000000000000000000000000000000000000000000000000001565787465726e616c5f73746f726167655f726561640000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 218)
bundler-1         | 2024-10-20T14:50:30.448386601Z Oct 20 14:50:30.20 DEBUG response: 0x727d5ad26c2ff089386655853dc0fffb8346b56c4521765df3eefb979fa9d5b5
bundler-1         | 2024-10-20T14:50:30.448661797Z Oct 20 14:50:30.20 INFO 172.25.0.1 "POST /rpc" done in 307.802ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:218
bundler-1         | 2024-10-20T14:50:30.452005210Z Oct 20 14:50:30.20 DEBUG request: ('debug_bundler_clearState', [], 219)
bundler-1         | 2024-10-20T14:50:30.452485726Z Oct 20 14:50:30.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:30.452742645Z Oct 20 14:50:30.20 INFO 172.25.0.1 "POST /rpc" done in 826.831μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:219
bundler-1         | 2024-10-20T14:50:30.649848655Z Oct 20 14:50:30.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x421eea1AB4f4128D0A2E45751EC4CebC394A0d66', 'nonce': '0x0', 'factory': '0x8858693E659DB0c2bf579Dbb0ce5FC81d9869F19', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da032000000000000000000000000000000000000000000000000000000000000000a6f75745f6f665f67617300000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 220)
bundler-1         | 2024-10-20T14:50:31.026835681Z Oct 20 14:50:31.20 WARNING 172.25.0.1 "POST /rpc" done in 377.138ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:220 - error code:-32502 - error message:factory internally reverts on oog
bundler-1         | 2024-10-20T14:50:31.030289457Z Oct 20 14:50:31.20 DEBUG request: ('debug_bundler_clearState', [], 221)
bundler-1         | 2024-10-20T14:50:31.030830356Z Oct 20 14:50:31.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:31.031086005Z Oct 20 14:50:31.20 INFO 172.25.0.1 "POST /rpc" done in 953.718μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:221
bundler-1         | 2024-10-20T14:50:31.127783920Z Oct 20 14:50:31.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x0E64296073B646D323c60c8b12659e623e23F1A4', 'nonce': '0x0', 'factory': '0xFC041b1313BE54c6d35C792328a3d35b2d417Ebd', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da03200000000000000000000000000000000000000000000000000000000000000117373746f72655f6f75745f6f665f676173000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 222)
bundler-1         | 2024-10-20T14:50:31.466707403Z Oct 20 14:50:31.20 WARNING 172.25.0.1 "POST /rpc" done in 339.121ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:222 - error code:-32502 - error message:factory internally reverts on oog
bundler-1         | 2024-10-20T14:50:31.470266846Z Oct 20 14:50:31.20 DEBUG request: ('debug_bundler_clearState', [], 223)
bundler-1         | 2024-10-20T14:50:31.470831689Z Oct 20 14:50:31.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:31.471071476Z Oct 20 14:50:31.20 INFO 172.25.0.1 "POST /rpc" done in 955.251μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:223
bundler-1         | 2024-10-20T14:50:32.121787316Z Oct 20 14:50:32.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x8F5D0c12d4646817639786E23850417805615fbE', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xf250c16dce1d284fce95e5a831931be32c211aa9', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x6e6f5f73746f72616765', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 224)
bundler-1         | 2024-10-20T14:50:32.333127144Z Oct 20 14:50:32.20 DEBUG response: 0x8dbc9787d826f14ce42f12a5717d234c2f5c78f88e1554688039bbd5898864c5
bundler-1         | 2024-10-20T14:50:32.333387091Z Oct 20 14:50:32.20 INFO 172.25.0.1 "POST /rpc" done in 211.889ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:224
bundler-1         | 2024-10-20T14:50:32.336854175Z Oct 20 14:50:32.20 DEBUG request: ('debug_bundler_clearState', [], 225)
bundler-1         | 2024-10-20T14:50:32.337380456Z Oct 20 14:50:32.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:32.337621456Z Oct 20 14:50:32.20 INFO 172.25.0.1 "POST /rpc" done in 887.064μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:225
bundler-1         | 2024-10-20T14:50:32.393471166Z Oct 20 14:50:32.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xe115C9F4ef80E36f2954cd2A6958028314cb0949', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x286c0884c20a1254fd8f038ce0ebf0cd64f88ecd', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x6163636f756e745f73746f72616765', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 226)
bundler-1         | 2024-10-20T14:50:32.631634053Z Oct 20 14:50:32.20 DEBUG response: 0x0828a8f7ea3dc23fb7132e6bf00c0ab75509193d4f785421a69b8d9fe53b7d0b
bundler-1         | 2024-10-20T14:50:32.631900419Z Oct 20 14:50:32.20 INFO 172.25.0.1 "POST /rpc" done in 238.631ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:226
bundler-1         | 2024-10-20T14:50:32.635301844Z Oct 20 14:50:32.20 DEBUG request: ('debug_bundler_clearState', [], 227)
bundler-1         | 2024-10-20T14:50:32.635798931Z Oct 20 14:50:32.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:32.636087576Z Oct 20 14:50:32.20 INFO 172.25.0.1 "POST /rpc" done in 880.622μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:227
bundler-1         | 2024-10-20T14:50:32.690031999Z Oct 20 14:50:32.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x5030Ddb516E5a01C4EFFF50a2Ac74BfEF9910C2B', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xca43723948f644edd1a0a987cf04eb9728c6a9a7', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x6163636f756e745f7265666572656e63655f73746f72616765', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 228)
bundler-1         | 2024-10-20T14:50:32.935825513Z Oct 20 14:50:32.20 DEBUG response: 0xe274c259cd4ea84e11bc1779bc2567acb0b73b24c173b1f6cde8f9cf3f6f226f
bundler-1         | 2024-10-20T14:50:32.936073155Z Oct 20 14:50:32.20 INFO 172.25.0.1 "POST /rpc" done in 246.231ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:228
bundler-1         | 2024-10-20T14:50:32.939459047Z Oct 20 14:50:32.20 DEBUG request: ('debug_bundler_clearState', [], 229)
bundler-1         | 2024-10-20T14:50:32.939963748Z Oct 20 14:50:32.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:32.940192592Z Oct 20 14:50:32.20 INFO 172.25.0.1 "POST /rpc" done in 846.769μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:229
bundler-1         | 2024-10-20T14:50:33.067604484Z Oct 20 14:50:33.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xbC56B8E587EE5eD79493049a1F1B41f955a2eBB1', 'nonce': '0x0', 'factory': '0xa371836618B60F7bdfA1Ffe0b8F889d758A00792', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da0320000000000000000000000000000000000000000000000000000000000000000', 'callData': '0x9da4139185fe5cff48db5b4d4876a901afd8d5b7', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0x4c4b40', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x6163636f756e745f7265666572656e63655f73746f726167655f696e69745f636f6465', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 230)
bundler-1         | 2024-10-20T14:50:33.225195325Z Oct 20 14:50:33.20 WARNING 172.25.0.1 "POST /rpc" done in 157.752ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:230 - error code:-32502 - error message:sender:0xbc56b8e587ee5ed79493049a1f1b41f955a2ebb1 insuffient stake to access slot 0x4ba37283c225c797ed9942f9dd9e31508e8f57aec143198a13d047d7d459566c at 0x9da4139185fe5cff48db5b4d4876a901afd8d5b7
bundler-1         | 2024-10-20T14:50:33.228537485Z Oct 20 14:50:33.20 DEBUG request: ('debug_bundler_clearState', [], 231)
bundler-1         | 2024-10-20T14:50:33.229229185Z Oct 20 14:50:33.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:33.229459998Z Oct 20 14:50:33.20 INFO 172.25.0.1 "POST /rpc" done in 1.083ms: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:231
bundler-1         | 2024-10-20T14:50:34.518271382Z Oct 20 14:50:34.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x1037A3C1979806de1b24647b11b25EB67d6aF3f2', 'nonce': '0x0', 'factory': '0x38E884961dfA24e26B00B7e9e6EcA64C84cf561F', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da0320000000000000000000000000000000000000000000000000000000000000000', 'callData': '0xb11729da6d84f03e1db023f8986c4599fd636e28', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0x4c4b40', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x6163636f756e745f7265666572656e63655f73746f726167655f696e69745f636f6465', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 232)
bundler-1         | 2024-10-20T14:50:34.810901164Z Oct 20 14:50:34.20 DEBUG response: 0x7e7e93c091871eaeb119376f1c30961331d7503027e45aaccc54928f429bd93d
bundler-1         | 2024-10-20T14:50:34.811188309Z Oct 20 14:50:34.20 INFO 172.25.0.1 "POST /rpc" done in 293.159ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:232
bundler-1         | 2024-10-20T14:50:34.814628476Z Oct 20 14:50:34.20 DEBUG request: ('debug_bundler_clearState', [], 233)
bundler-1         | 2024-10-20T14:50:34.815123719Z Oct 20 14:50:34.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:34.815386666Z Oct 20 14:50:34.20 INFO 172.25.0.1 "POST /rpc" done in 903.905μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:233
